weight,age,height,size,BMI,Body_Shape
77,16,152.4,XXXL,33.15284408,Curvy
66,26,165.1,L,24.21306618,Regular
74,40,175.26,XXXL,24.09162558,Regular
56,57,162.56,M,21.19144863,Regular
56,26,157.48,M,22.58069032,Regular
58,26,165.1,S,21.27814907,Regular
61,42,162.56,XL,23.08354226,Regular
54,27,170.18,M,18.64561537,Regular
86,37,165.1,XXXL,31.55035896,Curvy
52,55,160.02,S,20.30742283,Slim
58,34,175.26,S,18.88262546,Slim
68,24,157.48,L,27.41940968,Curvy
54,26,165.1,S,19.81069051,Regular
63,30,172.72,L,21.11812182,Regular
63,27,162.56,L,23.84037971,Regular
54,30,172.72,S,18.10124728,Slim
58,37,167.64,S,20.63824146,Regular
61,39,177.8,M,19.29595696,Slim
79,33,172.72,XXXL,26.48145435,Curvy
57,38,160.02,L,22.26005964,Regular
66,40,165.1,XL,24.21306618,Regular
48,29,160.02,XXS,18.74531338,Regular
63,32,165.1,L,23.11247226,Regular
65,48,167.64,XL,23.12906371,Regular
79,32,172.72,XXXL,26.48145435,Curvy
61,31,160.02,M,23.82216909,Regular
70,39,167.64,XXXL,24.90822245,Regular
54,31,167.64,S,19.21491446,Slim
65,48,167.64,XL,23.12906371,Regular
68,33,160.02,XXXL,26.55586062,Curvy
54,31,165.1,XXS,19.81069051,Slim
52,22,160.02,XL,20.30742283,Regular
52,25,160.02,S,20.30742283,Regular
62,31,175.26,XL,20.18487549,Regular
70,55,167.64,XXXL,24.90822245,Regular
56,25,167.64,M,19.92657796,Regular
56,29,180.34,S,17.21884023,Slim
61,34,172.72,XL,20.44770526,Regular
72,37,170.18,XXXL,24.86082049,Regular
56,21,170.18,S,19.33619372,Regular
72,30,177.8,XXXL,22.77555576,Regular
58,28,175.26,M,18.88262546,Regular
63,43,167.64,XXXL,22.41740021,Regular
58,34,170.18,L,20.02677207,Regular
50,44,167.64,XXS,17.79158747,Slim
54,32,170.18,M,18.64561537,Slim
72,31,185.42,L,20.94205727,Regular
50,48,162.56,XXS,18.92093628,Slim
72,35,170.18,XL,24.86082049,Regular
61,28,162.56,M,23.08354226,Regular
50,29,154.94,S,20.82777614,Regular
70,30,167.64,XL,24.90822245,Curvy
72,26,177.8,XXXL,22.77555576,Regular
54,28,162.56,M,20.43461118,Regular
72,33,162.56,XXXL,27.24614824,Curvy
58,27,167.64,M,20.63824146,Regular
52,29,157.48,M,20.96778387,Regular
54,21,154.94,S,22.49399823,Regular
53,26,162.56,M,20.05619246,Regular
79,29,162.56,XXXL,29.89507932,Curvy
61,33,165.1,S,22.37874298,Regular
45,28,152.4,M,19.37503875,Regular
58,29,165.1,L,21.27814907,Regular
58,27,170.18,M,20.02677207,Regular
68,49,165.1,XXXL,24.94679546,Regular
68,34,172.72,L,22.79416324,Regular
65,28,172.72,XXXL,21.78853839,Regular
72,53,172.72,XL,24.13499637,Regular
68,29,172.72,XL,22.79416324,Regular
56,36,165.1,L,20.54441979,Regular
68,28,177.8,L,21.5102471,Regular
74,36,175.26,XL,24.09162558,Regular
58,36,177.8,S,18.34697547,Slim
61,28,172.72,L,20.44770526,Regular
97,37,172.72,XXXL,32.51520344,Curvy
68,31,162.56,XXXL,25.73247334,Curvy
61,35,172.72,XL,20.44770526,Regular
56,43,162.56,M,21.19144863,Regular
63,37,162.56,XL,23.84037971,Regular
63,37,162.56,XL,23.84037971,Regular
69,22,167.64,XL,24.5523907,Regular
61,33,162.56,M,23.08354226,Regular
49,44,157.48,S,19.75810403,Slim
54,35,167.64,M,19.21491446,Slim
56,28,165.1,XXS,20.54441979,Regular
58,33,167.64,M,20.63824146,Regular
99,30,172.72,XXXL,33.18562,Curvy
81,31,157.48,XXXL,32.66135565,Curvy
63,51,170.18,XL,21.75321793,Regular
62,35,167.64,M,22.06156846,Regular
58,32,157.48,M,23.38714355,Regular
63,36,172.72,XL,21.11812182,Regular
65,33,170.18,XL,22.44379628,Regular
55,29,165.1,S,20.17755515,Regular
70,40,170.18,L,24.17024215,Regular
52,30,165.1,S,19.07696123,Regular
63,30,172.72,L,21.11812182,Regular
56,33,172.72,M,18.77166384,Slim
58,41,154.94,XXXL,24.16022032,Regular
61,40,165.1,M,22.37874298,Regular
59,35,160.02,M,23.04111436,Regular
45,35,157.48,S,18.14519758,Slim
63,46,160.02,XL,24.60322381,Regular
58,45,160.02,M,22.650587,Regular
65,57,162.56,XL,24.59721716,Regular
61,37,170.18,M,21.06263959,Regular
54,42,165.1,XXS,19.81069051,Slim
70,33,170.18,L,24.17024215,Regular
56,64,160.02,XXXL,21.86953228,Regular
79,32,165.1,XXXL,28.98230649,Curvy
51,32,154.94,S,21.24433166,Regular
63,30,160.02,XL,24.60322381,Regular
52,31,157.48,XXS,20.96778387,Regular
70,45,172.72,L,23.4645798,Regular
95,29,167.64,XXXL,33.80401618,Curvy
65,44,177.8,L,20.56126561,Regular
56,36,157.48,M,22.58069032,Regular
61,26,165.1,M,22.37874298,Regular
70,36,162.56,XXXL,26.48931079,Curvy
70,45,170.18,XXXL,24.17024215,Regular
63,52,152.4,XXXL,27.12505425,Curvy
60,36,170.18,XL,20.71735041,Regular
58,47,157.48,M,23.38714355,Regular
81,34,177.8,XXXL,25.62250022,Curvy
68,32,160.02,L,26.55586062,Curvy
70,49,175.26,XXXL,22.78937555,Regular
63,32,172.72,XL,21.11812182,Regular
61,31,167.64,L,21.70573671,Regular
57,41,154.94,L,23.74366479,Regular
58,33,165.1,M,21.27814907,Regular
54,43,172.72,S,18.10124728,Slim
79,30,170.18,XXXL,27.27784471,Curvy
56,31,165.1,M,20.54441979,Regular
60,36,172.72,M,20.11249697,Regular
58,43,162.56,M,21.94828608,Regular
68,32,157.48,XXXL,27.41940968,Curvy
68,30,160.02,XL,26.55586062,Curvy
65,35,165.1,XL,23.84620154,Regular
59,30,154.94,M,24.57677584,Regular
63,30,152.4,M,27.12505425,Curvy
58,28,172.72,L,19.44208041,Regular
61,29,170.18,M,21.06263959,Regular
54,31,165.1,XXS,19.81069051,Slim
63,37,165.1,XXXL,23.11247226,Regular
52,31,157.48,S,20.96778387,Regular
52,26,165.1,XXS,19.07696123,Regular
56,46,152.4,XL,24.11115933,Regular
58,36,162.56,L,21.94828608,Regular
54,36,165.1,S,19.81069051,Slim
54,40,167.64,M,19.21491446,Slim
54,22,165.1,S,19.81069051,Regular
54,32,154.94,S,22.49399823,Regular
56,33,162.56,M,21.19144863,Regular
52,21,162.56,S,19.67777373,Regular
54,36,160.02,M,21.08847755,Regular
79,27,167.64,XXXL,28.1107082,Curvy
50,39,162.56,S,18.92093628,Slim
57,36,165.1,XL,20.91128443,Regular
58,29,160.02,M,22.650587,Regular
61,60,165.1,XL,22.37874298,Regular
68,28,170.18,XL,23.4796638,Regular
68,38,170.18,XL,23.4796638,Regular
68,22,165.1,XL,24.94679546,Curvy
68,39,162.56,XXXL,25.73247334,Curvy
74,55,170.18,XXXL,25.55139884,Regular
49,37,157.48,S,19.75810403,Slim
61,30,154.94,L,25.40988689,Curvy
70,32,165.1,XXXL,25.68052473,Curvy
56,30,162.56,M,21.19144863,Regular
63,61,167.64,L,22.41740021,Regular
49,26,154.94,XXS,20.41122061,Regular
63,42,170.18,M,21.75321793,Regular
99,32,177.8,XXXL,31.31638916,Curvy
57,26,165.1,M,20.91128443,Regular
63,43,180.34,XXXL,19.37119526,Slim
77,47,165.1,XXXL,28.24857721,Curvy
63,48,170.18,XL,21.75321793,Regular
67,29,165.1,M,24.57993082,Regular
58,32,157.48,M,23.38714355,Regular
57,28,162.56,S,21.56986736,Regular
47,24,160.02,XXS,18.35478602,Slim
63,40,175.26,L,20.510438,Regular
102,40,162.56,XXXL,38.59871001,Curvy
61,31,167.64,L,21.70573671,Regular
74,27,167.64,XXXL,26.33154945,Curvy
62,35,165.1,M,22.74560762,Regular
70,29,175.26,XXXL,22.78937555,Regular
54,29,154.94,M,22.49399823,Regular
79,29,167.64,XXXL,28.1107082,Curvy
56,29,157.48,M,22.58069032,Regular
58,30,160.02,M,22.650587,Regular
65,33,170.18,L,22.44379628,Regular
65,35,172.72,L,21.78853839,Regular
55,26,170.18,S,18.99090454,Regular
45,38,160.02,S,17.57373129,Slim
61,32,175.26,L,19.85931298,Slim
65,31,162.56,M,24.59721716,Regular
58,29,165.1,M,21.27814907,Regular
56,36,167.64,M,19.92657796,Slim
67,34,167.64,XL,23.8407272,Regular
61,29,165.1,M,22.37874298,Regular
72,31,162.56,XXXL,27.24614824,Curvy
56,35,170.18,M,19.33619372,Slim
61,25,175.26,M,19.85931298,Regular
56,28,170.18,M,19.33619372,Regular
68,28,162.56,XXXL,25.73247334,Curvy
54,34,162.56,S,20.43461118,Regular
88,33,165.1,XXXL,32.28408824,Curvy
63,28,160.02,XXXL,24.60322381,Regular
56,29,167.64,S,19.92657796,Regular
54,26,160.02,M,21.08847755,Regular
61,31,167.64,M,21.70573671,Regular
52,38,167.64,S,18.50325096,Slim
61,42,170.18,XL,21.06263959,Regular
60,38,165.1,L,22.01187834,Regular
63,30,160.02,XXXL,24.60322381,Regular
79,56,172.72,XXXL,26.48145435,Curvy
63,34,165.1,XL,23.11247226,Regular
63,42,160.02,XL,24.60322381,Regular
79,31,172.72,XXXL,26.48145435,Curvy
79,38,172.72,XL,26.48145435,Curvy
88,50,172.72,XXXL,29.49832889,Curvy
63,26,170.18,L,21.75321793,Regular
61,32,152.4,S,26.26394142,Curvy
54,32,167.64,M,19.21491446,Slim
58,34,162.56,XL,21.94828608,Regular
48,34,162.56,XXS,18.16409883,Slim
58,26,172.72,S,19.44208041,Regular
49,33,165.1,XXS,17.97636731,Slim
63,34,157.48,XL,25.40327661,Curvy
56,41,167.64,M,19.92657796,Slim
58,33,162.56,L,21.94828608,Regular
83,32,170.18,XXXL,28.6590014,Curvy
61,40,160.02,L,23.82216909,Regular
56,36,170.18,S,19.33619372,Slim
61,49,157.48,XL,24.59682339,Regular
58,40,160.02,L,22.650587,Regular
47,25,157.48,S,18.95165081,Regular
74,34,172.72,XL,24.80541293,Regular
72,45,154.94,XXXL,29.99199764,Curvy
63,38,162.56,XL,23.84037971,Regular
56,34,167.64,S,19.92657796,Slim
61,37,162.56,XL,23.08354226,Regular
61,42,167.64,XL,21.70573671,Regular
51,41,160.02,S,19.91689546,Slim
49,22,162.56,XXS,18.54251755,Regular
61,35,157.48,M,24.59682339,Regular
74,21,170.18,XL,25.55139884,Curvy
72,38,154.94,M,29.99199764,Curvy
57,46,165.1,M,20.91128443,Regular
65,47,167.64,XXXL,23.12906371,Regular
50,37,162.56,XXS,18.92093628,Slim
58,40,167.64,L,20.63824146,Regular
58,35,165.1,M,21.27814907,Regular
64,40,165.1,M,23.4793369,Regular
86,30,162.56,XXXL,32.5440104,Curvy
54,30,154.94,M,22.49399823,Regular
61,38,165.1,S,22.37874298,Regular
58,39,167.64,L,20.63824146,Regular
63,33,165.1,L,23.11247226,Regular
61,33,177.8,L,19.29595696,Slim
50,33,157.48,S,20.16133065,Regular
81,28,152.4,XXXL,34.87506975,Curvy
61,21,167.64,S,21.70573671,Regular
68,41,162.56,XXXL,25.73247334,Curvy
72,28,157.48,XXXL,29.03231613,Curvy
74,31,167.64,XL,26.33154945,Curvy
61,29,167.64,M,21.70573671,Regular
54,28,170.18,S,18.64561537,Regular
55,37,160.02,S,21.47900491,Regular
48,23,165.1,S,17.60950267,Slim
56,32,170.18,M,19.33619372,Slim
56,34,167.64,M,19.92657796,Slim
53,25,160.02,S,20.69795019,Regular
52,23,152.4,S,22.38893367,Regular
58,29,170.18,S,20.02677207,Regular
52,29,160.02,S,20.30742283,Regular
56,51,165.1,L,20.54441979,Slim
56,35,172.72,M,18.77166384,Slim
58,30,170.18,M,20.02677207,Regular
51,28,157.48,S,20.56455726,Regular
59,35,162.56,XXXL,22.32670481,Regular
49,29,167.64,XXS,17.43575572,Slim
64,29,160.02,M,24.99375117,Curvy
65,27,175.26,M,21.16156301,Regular
54,22,162.56,L,20.43461118,Regular
68,31,175.26,XL,22.13825054,Regular
53,39,162.56,M,20.05619246,Regular
58,41,165.1,M,21.27814907,Regular
63,33,170.18,L,21.75321793,Regular
45,49,154.94,S,18.74499852,Slim
74,33,170.18,XXXL,25.55139884,Curvy
46,48,152.4,S,19.80559517,Slim
61,33,172.72,L,20.44770526,Regular
81,40,162.56,XXXL,30.65191677,Curvy
74,33,172.72,XXXL,24.80541293,Regular
58,32,167.64,M,20.63824146,Regular
60,40,165.1,XL,22.01187834,Regular
85,38,167.64,XXXL,30.24569869,Curvy
52,47,157.48,S,20.96778387,Regular
72,42,162.56,XXXL,27.24614824,Curvy
65,26,172.72,XL,21.78853839,Regular
61,28,152.4,M,26.26394142,Curvy
47,19,157.48,XXS,18.95165081,Regular
54,27,160.02,XXS,21.08847755,Regular
78,53,182.88,XXXL,23.3218059,Regular
49,28,157.48,S,19.75810403,Regular
68,29,170.18,L,23.4796638,Regular
56,33,167.64,L,19.92657796,Slim
54,26,167.64,XXS,19.21491446,Regular
61,27,172.72,L,20.44770526,Regular
63,28,162.56,L,23.84037971,Regular
58,34,165.1,S,21.27814907,Regular
54,56,162.56,M,20.43461118,Slim
49,27,157.48,S,19.75810403,Regular
72,33,157.48,M,29.03231613,Curvy
65,37,170.18,XL,22.44379628,Regular
77,51,165.1,XXXL,28.24857721,Curvy
63,47,162.56,M,23.84037971,Regular
68,28,165.1,L,24.94679546,Curvy
62,57,162.56,M,23.46196099,Regular
60,42,162.56,M,22.70512354,Regular
58,45,170.18,M,20.02677207,Regular
68,28,162.56,XL,25.73247334,Curvy
63,28,177.8,XL,19.92861129,Regular
61,27,162.56,M,23.08354226,Regular
56,31,157.48,M,22.58069032,Regular
52,35,170.18,XXS,17.95503702,Slim
63,28,162.56,L,23.84037971,Regular
49,41,154.94,XXS,20.41122061,Regular
67,32,162.56,XXXL,25.35405461,Curvy
54,38,170.18,M,18.64561537,Slim
72,29,165.1,XXXL,26.41425401,Curvy
56,32,170.18,S,19.33619372,Slim
63,40,172.72,M,21.11812182,Regular
65,42,167.64,XXXL,23.12906371,Regular
57,40,170.18,M,19.68148289,Slim
58,28,162.56,M,21.94828608,Regular
58,34,170.18,XL,20.02677207,Regular
56,31,165.1,M,20.54441979,Regular
50,39,160.02,L,19.5263681,Slim
53,31,162.56,L,20.05619246,Regular
65,41,160.02,XXXL,25.38427853,Curvy
80,39,170.18,XXXL,27.62313388,Curvy
68,35,160.02,L,26.55586062,Curvy
58,29,175.26,M,18.88262546,Regular
63,32,170.18,L,21.75321793,Regular
68,52,177.8,XXXL,21.5102471,Regular
56,31,154.94,M,23.32710927,Regular
60,38,167.64,XL,21.34990496,Regular
67,27,162.56,XXXL,25.35405461,Curvy
60,35,170.18,XL,20.71735041,Regular
74,29,182.88,XXXL,22.12581586,Regular
58,31,160.02,M,22.650587,Regular
68,32,175.26,L,22.13825054,Regular
83,29,160.02,XXXL,32.41377105,Curvy
71,40,165.1,XXXL,26.04738937,Curvy
58,38,170.18,XXXL,20.02677207,Regular
62,26,172.72,M,20.78291354,Regular
83,37,165.1,XXXL,30.44976504,Curvy
54,29,160.02,S,21.08847755,Regular
58,34,157.48,L,23.38714355,Regular
61,37,172.72,L,20.44770526,Regular
58,34,162.56,L,21.94828608,Regular
52,26,160.02,XXS,20.30742283,Regular
79,30,172.72,XXXL,26.48145435,Curvy
58,27,160.02,M,22.650587,Regular
75,32,170.18,XXXL,25.89668802,Curvy
67,38,172.72,XXXL,22.45895495,Regular
68,34,162.56,XL,25.73247334,Curvy
71,29,165.1,XXXL,26.04738937,Curvy
56,28,162.56,S,21.19144863,Regular
56,48,162.56,L,21.19144863,Regular
65,30,165.1,XL,23.84620154,Regular
65,34,160.02,XXL,25.38427853,Curvy
56,25,157.48,M,22.58069032,Regular
58,44,175.26,L,18.88262546,Slim
53,40,162.56,M,20.05619246,Regular
61,26,162.56,M,23.08354226,Regular
61,37,177.8,XXXL,19.29595696,Slim
74,27,182.88,XL,22.12581586,Regular
52,28,154.94,XXS,21.66088718,Regular
77,27,172.72,XL,25.81103778,Curvy
63,37,167.64,L,22.41740021,Regular
61,30,177.8,L,19.29595696,Regular
68,29,162.56,L,25.73247334,Curvy
58,39,167.64,M,20.63824146,Regular
65,35,162.56,XL,24.59721716,Regular
63,33,172.72,L,21.11812182,Regular
54,54,170.18,M,18.64561537,Slim
61,24,160.02,M,23.82216909,Regular
59,26,172.72,S,19.77728869,Regular
63,29,162.56,L,23.84037971,Regular
90,29,185.42,XXXL,26.17757159,Curvy
65,30,170.18,XL,22.44379628,Regular
61,30,170.18,M,21.06263959,Regular
71,23,160.02,L,27.72744271,Curvy
77,39,157.48,XXXL,31.04844919,Curvy
54,20,160.02,S,21.08847755,Regular
61,30,160.02,L,23.82216909,Regular
58,32,162.56,L,21.94828608,Regular
61,36,154.94,M,25.40988689,Curvy
70,30,167.64,XXXL,24.90822245,Curvy
54,40,160.02,XL,21.08847755,Regular
61,37,167.64,XL,21.70573671,Regular
58,34,175.26,S,18.88262546,Slim
56,30,162.56,M,21.19144863,Regular
53,41,165.1,S,19.44382587,Slim
65,31,162.56,XL,24.59721716,Regular
56,31,160.02,M,21.86953228,Regular
50,31,154.94,S,20.82777614,Regular
126,32,170.18,XXXL,43.50643587,Curvy
55,27,170.18,S,18.99090454,Regular
49,27,167.64,S,17.43575572,Slim
62,41,172.72,M,20.78291354,Regular
63,29,172.72,L,21.11812182,Regular
72,26,167.64,XXXL,25.61988595,Curvy
63,41,170.18,M,21.75321793,Regular
61,26,162.56,M,23.08354226,Regular
65,25,165.1,XL,23.84620154,Regular
58,45,170.18,M,20.02677207,Regular
61,26,162.56,M,23.08354226,Regular
63,32,160.02,M,24.60322381,Regular
70,26,165.1,XXXL,25.68052473,Curvy
70,42,170.18,XL,24.17024215,Regular
60,31,160.02,M,23.43164172,Regular
64,25,175.26,XL,20.8360005,Regular
51,28,167.64,XXS,18.14741921,Slim
74,42,167.64,XXXL,26.33154945,Curvy
58,32,160.02,XXS,22.650587,Regular
63,21,167.64,XL,22.41740021,Regular
63,34,162.56,XL,23.84037971,Regular
72,38,172.72,XXXL,24.13499637,Regular
50,34,157.48,XXS,20.16133065,Regular
63,27,165.1,M,23.11247226,Regular
79,44,165.1,XL,28.98230649,Curvy
68,44,165.1,XXXL,24.94679546,Regular
53,25,162.56,S,20.05619246,Regular
75,29,167.64,XL,26.6873812,Curvy
61,45,165.1,L,22.37874298,Regular
53,27,160.02,M,20.69795019,Regular
58,29,167.64,L,20.63824146,Regular
52,29,157.48,S,20.96778387,Regular
47,31,162.56,S,17.7856801,Slim
52,29,157.48,M,20.96778387,Regular
62,35,165.1,L,22.74560762,Regular
68,51,157.48,XXXL,27.41940968,Curvy
56,31,157.48,M,22.58069032,Regular
58,32,175.26,M,18.88262546,Slim
70,25,180.34,XL,21.52355029,Regular
65,30,172.72,L,21.78853839,Regular
70,56,177.8,XXXL,22.14290143,Regular
64,26,165.1,L,23.4793369,Regular
56,37,157.48,XL,22.58069032,Regular
58,32,167.64,M,20.63824146,Regular
56,28,167.64,S,19.92657796,Regular
99,40,172.72,XXXL,33.18562,Curvy
58,29,152.4,S,24.97227217,Curvy
63,36,167.64,L,22.41740021,Regular
49,33,157.48,S,19.75810403,Slim
56,26,154.94,XXS,23.32710927,Regular
57,34,162.56,M,21.56986736,Regular
69,40,170.18,XL,23.82495297,Regular
67,38,172.72,XL,22.45895495,Regular
70,33,152.4,XXXL,30.13894917,Curvy
66,27,180.34,L,20.29363313,Regular
60,44,162.56,L,22.70512354,Regular
69,24,165.1,XL,25.31366009,Curvy
71,55,160.02,XXXL,27.72744271,Curvy
66,34,180.34,S,20.29363313,Regular
78,40,170.18,XXXL,26.93255554,Curvy
69,31,170.18,S,23.82495297,Regular
64,34,170.18,L,22.09850711,Regular
68,31,160.02,S,26.55586062,Curvy
54,35,160.02,S,21.08847755,Regular
56,36,165.1,M,20.54441979,Regular
58,29,165.1,L,21.27814907,Regular
54,30,162.56,S,20.43461118,Regular
68,32,172.72,XL,22.79416324,Regular
61,33,162.56,XL,23.08354226,Regular
65,33,172.72,L,21.78853839,Regular
56,26,165.1,S,20.54441979,Regular
70,39,165.1,XXXL,25.68052473,Curvy
68,36,167.64,XL,24.19655895,Regular
52,28,154.94,XXS,21.66088718,Regular
61,40,152.4,L,26.26394142,Curvy
57,34,167.64,M,20.28240971,Regular
58,29,162.56,S,21.94828608,Regular
81,26,172.72,XXXL,27.15187091,Curvy
69,41,157.48,XL,27.82263629,Curvy
58,39,162.56,S,21.94828608,Regular
56,43,172.72,S,18.77166384,Slim
45,34,152.4,S,19.37503875,Slim
56,34,170.18,L,19.33619372,Slim
58,34,160.02,M,22.650587,Regular
54,33,157.48,S,21.7742371,Regular
58,30,167.64,S,20.63824146,Regular
60,54,162.56,M,22.70512354,Regular
72,25,167.64,L,25.61988595,Curvy
49,39,160.02,S,19.13584074,Slim
47,34,157.48,XXS,18.95165081,Slim
70,29,167.64,XXXL,24.90822245,Curvy
58,36,157.48,M,23.38714355,Regular
77,29,165.1,XXXL,28.24857721,Curvy
68,33,165.1,XL,24.94679546,Regular
99,50,167.64,XXXL,35.22734318,Curvy
68,28,167.64,XL,24.19655895,Regular
49,34,157.48,S,19.75810403,Slim
65,22,175.26,XXXL,21.16156301,Regular
81,32,157.48,XXXL,32.66135565,Curvy
61,28,172.72,S,20.44770526,Regular
45,26,154.94,XXS,18.74499852,Regular
56,30,157.48,M,22.58069032,Regular
63,43,165.1,XL,23.11247226,Regular
51,36,162.56,XXS,19.299355,Slim
47,34,172.72,S,15.7547893,Slim
56,30,165.1,S,20.54441979,Regular
58,31,157.48,L,23.38714355,Regular
49,29,152.4,XXS,21.09726442,Regular
71,33,177.8,XL,22.45922859,Regular
57,29,172.72,M,19.10687212,Regular
78,21,162.56,XXXL,29.5166606,Curvy
63,31,175.26,M,20.510438,Regular
61,32,162.56,M,23.08354226,Regular
50,32,162.56,L,18.92093628,Slim
61,32,170.18,M,21.06263959,Regular
52,28,157.48,XXS,20.96778387,Regular
61,33,162.56,L,23.08354226,Regular
54,57,162.56,L,20.43461118,Slim
63,44,162.56,M,23.84037971,Regular
56,24,162.56,M,21.19144863,Regular
65,29,172.72,XL,21.78853839,Regular
58,21,170.18,XXS,20.02677207,Regular
72,32,170.18,XXXL,24.86082049,Regular
68,29,167.64,XXXL,24.19655895,Regular
86,30,172.72,XXXL,28.82791233,Curvy
63,25,162.56,S,23.84037971,Regular
61,33,157.48,M,24.59682339,Regular
70,30,157.48,XL,28.2258629,Curvy
63,34,160.02,L,24.60322381,Regular
56,32,170.18,S,19.33619372,Slim
63,29,162.56,XL,23.84037971,Regular
53,40,165.1,M,19.44382587,Slim
54,27,157.48,M,21.7742371,Regular
61,44,167.64,XL,21.70573671,Regular
74,27,165.1,XXXL,27.14798329,Curvy
83,42,167.64,XXXL,29.53403519,Curvy
53,35,154.94,M,22.0774427,Regular
55,30,172.72,S,18.43645556,Slim
56,30,162.56,M,21.19144863,Regular
53,31,157.48,S,21.37101048,Regular
65,42,167.64,XXXL,23.12906371,Regular
47,29,167.64,S,16.72409222,Slim
52,33,157.48,M,20.96778387,Regular
74,39,177.8,XXXL,23.40821008,Regular
63,33,170.18,M,21.75321793,Regular
63,34,160.02,L,24.60322381,Regular
54,22,165.1,S,19.81069051,Regular
65,32,162.56,L,24.59721716,Regular
54,40,157.48,L,21.7742371,Regular
61,31,162.56,M,23.08354226,Regular
48,34,154.94,S,19.99466509,Slim
60,36,167.64,M,21.34990496,Regular
55,36,165.1,M,20.17755515,Regular
63,36,157.48,XL,25.40327661,Curvy
70,36,170.18,XL,24.17024215,Regular
52,25,157.48,XXS,20.96778387,Regular
61,33,175.26,L,19.85931298,Slim
74,40,170.18,XXXL,25.55139884,Curvy
72,33,170.18,XL,24.86082049,Regular
57,47,162.56,M,21.56986736,Regular
58,35,162.56,M,21.94828608,Regular
61,27,175.26,S,19.85931298,Regular
56,38,170.18,M,19.33619372,Slim
58,33,165.1,M,21.27814907,Regular
57,33,162.56,L,21.56986736,Regular
53,33,167.64,S,18.85908271,Slim
56,65,149.86,M,24.93541327,Regular
61,44,162.56,XXXL,23.08354226,Regular
66,27,160.02,M,25.7748059,Curvy
61,31,170.18,XL,21.06263959,Regular
60,31,165.1,L,22.01187834,Regular
61,37,162.56,XL,23.08354226,Regular
61,29,165.1,M,22.37874298,Regular
51,34,157.48,S,20.56455726,Regular
83,37,175.26,XXXL,27.02168815,Curvy
55,48,154.94,M,22.91055375,Regular
68,29,175.26,L,22.13825054,Regular
62,24,160.02,S,24.21269645,Regular
61,27,160.02,L,23.82216909,Regular
72,53,167.64,XXXL,25.61988595,Regular
63,32,167.64,XL,22.41740021,Regular
70,29,162.56,L,26.48931079,Curvy
52,35,160.02,S,20.30742283,Regular
54,33,165.1,M,19.81069051,Slim
54,42,162.56,S,20.43461118,Regular
58,34,170.18,S,20.02677207,Regular
72,36,162.56,XXXL,27.24614824,Curvy
58,34,165.1,XL,21.27814907,Regular
90,36,170.18,XXXL,31.07602562,Curvy
51,20,160.02,S,19.91689546,Regular
72,35,177.8,XXXL,22.77555576,Regular
60,23,162.56,M,22.70512354,Regular
54,27,160.02,M,21.08847755,Regular
71,33,177.8,XL,22.45922859,Regular
65,32,177.8,L,20.56126561,Regular
56,29,160.02,M,21.86953228,Regular
72,56,157.48,XL,29.03231613,Curvy
57,58,162.56,M,21.56986736,Regular
56,27,165.1,S,20.54441979,Regular
56,48,162.56,S,21.19144863,Regular
65,53,175.26,M,21.16156301,Regular
65,39,172.72,XL,21.78853839,Regular
58,31,170.18,S,20.02677207,Regular
72,45,165.1,XXXL,26.41425401,Curvy
55,34,157.48,S,22.17746371,Regular
74,30,180.34,XXXL,22.75346745,Regular
49,54,160.02,XXS,19.13584074,Slim
52,30,152.4,S,22.38893367,Regular
56,19,165.1,S,20.54441979,Regular
68,27,167.64,XL,24.19655895,Regular
47,34,157.48,XXS,18.95165081,Slim
54,25,165.1,S,19.81069051,Regular
58,23,170.18,M,20.02677207,Regular
61,43,157.48,M,24.59682339,Regular
72,38,162.56,L,27.24614824,Curvy
72,32,170.18,XXXL,24.86082049,Regular
61,37,157.48,S,24.59682339,Regular
79,30,172.72,XXXL,26.48145435,Curvy
